,potential,iteration,max_steps,annealing_param,annealing_scheme,net_size,num_copies,pdb_mutation
243,0.0,1149,4000,25,"['geom', 0.99]",15,5,0.06
244,0.0,966,4000,25,"['geom', 0.99]",15,5,0.06
245,0.0,1125,4000,25,"['geom', 0.99]",15,5,0.06
246,0.0,2756,4000,25,"['geom', 0.99]",15,5,0.06
247,0.0,776,4000,25,"['geom', 0.99]",15,5,0.06
248,0.0,1333,4000,25,"['geom', 0.99]",15,5,0.06
249,0.0,3754,4000,25,"['geom', 0.99]",15,5,0.06
250,0.0,1241,4000,25,"['geom', 0.99]",15,5,0.06
251,0.0,1970,4000,25,"['geom', 0.99]",15,5,0.06
252,0.0,1479,4000,25,"['geom', 0.99]",15,5,0.06
253,0.0,710,4000,25,"['geom', 0.99]",15,5,0.06
254,0.0,1249,4000,25,"['geom', 0.99]",15,5,0.06
255,0.0,1505,4000,25,"['geom', 0.99]",15,5,0.06
256,0.0,947,4000,25,"['geom', 0.99]",15,5,0.06
257,0.0,651,4000,25,"['geom', 0.99]",15,5,0.06
258,0.0,1321,4000,25,"['geom', 0.99]",15,5,0.06
259,0.0,1117,4000,25,"['geom', 0.99]",15,5,0.06
260,0.0,2106,4000,25,"['geom', 0.99]",15,5,0.06
261,0.125,3999,4000,25,"['geom', 0.99]",15,5,0.06
262,0.0,775,4000,25,"['geom', 0.99]",15,5,0.06
263,0.0,891,4000,25,"['geom', 0.99]",15,5,0.06
264,0.0,947,4000,25,"['geom', 0.99]",15,5,0.06
265,0.0,1099,4000,25,"['geom', 0.99]",15,5,0.06
266,0.0,1541,4000,25,"['geom', 0.99]",15,5,0.06
267,0.0,878,4000,25,"['geom', 0.99]",15,5,0.06
268,0.125,3999,4000,25,"['geom', 0.99]",15,5,0.06
269,0.0,950,4000,25,"['geom', 0.99]",15,5,0.06
270,0.0,1055,4000,25,"['geom', 0.99]",15,5,0.06
271,0.0,757,4000,25,"['geom', 0.99]",15,5,0.06
272,0.0,3632,4000,25,"['geom', 0.99]",15,5,0.06
273,0.0,775,4000,25,"['geom', 0.99]",15,5,0.06
274,0.0,1054,4000,25,"['geom', 0.99]",15,5,0.06
275,0.0,1303,4000,25,"['geom', 0.99]",15,5,0.06
276,0.0,779,4000,25,"['geom', 0.99]",15,5,0.06
277,0.0,2061,4000,25,"['geom', 0.99]",15,5,0.06
278,0.0,2290,4000,25,"['geom', 0.99]",15,5,0.06
279,0.0,1459,4000,25,"['geom', 0.99]",15,5,0.06
280,0.0,708,4000,25,"['geom', 0.99]",15,5,0.06
281,0.0,959,4000,25,"['geom', 0.99]",15,5,0.06
282,0.0,888,4000,25,"['geom', 0.99]",15,5,0.06
283,0.0,1215,4000,25,"['geom', 0.99]",15,5,0.06
284,0.0,1176,4000,25,"['geom', 0.99]",15,5,0.06
285,0.0,959,4000,25,"['geom', 0.99]",15,5,0.06
286,0.0,804,4000,25,"['geom', 0.99]",15,5,0.06
287,0.0,901,4000,25,"['geom', 0.99]",15,5,0.06
288,0.0,978,4000,25,"['geom', 0.99]",15,5,0.06
289,0.0,1199,4000,25,"['geom', 0.99]",15,5,0.06
290,0.0,1529,4000,25,"['geom', 0.99]",15,5,0.06
291,0.0,789,4000,25,"['geom', 0.99]",15,5,0.06
292,0.0,1661,4000,25,"['geom', 0.99]",15,5,0.06
293,0.0,1946,4000,25,"['geom', 0.99]",15,5,0.06
294,0.0,784,4000,25,"['geom', 0.99]",15,5,0.06
295,0.0,756,4000,25,"['geom', 0.99]",15,5,0.06
296,0.0,1738,4000,25,"['geom', 0.99]",15,5,0.06
297,0.0,1223,4000,25,"['geom', 0.99]",15,5,0.06
298,0.0,2871,4000,25,"['geom', 0.99]",15,5,0.06
299,0.0,939,4000,25,"['geom', 0.99]",15,5,0.06
