,potential,iteration,max_steps,annealing_param,annealing_scheme,net_size,num_copies,pdb_mutation
478,0.0,1331,3755,50,['linear'],15,5,0.06
479,0.0,1472,3755,50,['linear'],15,5,0.06
480,0.0,2524,3938,50,['linear'],15,5,0.06
481,0.0,2420,3938,50,['linear'],15,5,0.06
482,0.0,1550,3938,50,['linear'],15,5,0.06
483,0.0,1467,3938,50,['linear'],15,5,0.06
484,0.0,1507,3938,50,['linear'],15,5,0.06
485,0.0,2488,3938,50,['linear'],15,5,0.06
486,0.0,913,3938,50,['linear'],15,5,0.06
487,0.0,1629,3938,50,['linear'],15,5,0.06
488,0.0,1328,3938,50,['linear'],15,5,0.06
489,0.0,932,3938,50,['linear'],15,5,0.06
490,0.0,725,3938,50,['linear'],15,5,0.06
491,0.0,576,3938,50,['linear'],15,5,0.06
492,0.0,295,3938,50,['linear'],15,5,0.06
493,0.0,2572,3938,50,['linear'],15,5,0.06
494,0.0,1800,3938,50,['linear'],15,5,0.06
495,0.0,2099,3938,50,['linear'],15,5,0.06
496,0.125,3937,3938,50,['linear'],15,5,0.06
497,0.25,3937,3938,50,['linear'],15,5,0.06
498,0.0,891,3938,50,['linear'],15,5,0.06
499,0.0,763,3938,50,['linear'],15,5,0.06
500,0.0,1311,3938,50,['linear'],15,5,0.06
501,0.0,1562,3938,50,['linear'],15,5,0.06
502,0.0,1024,3938,50,['linear'],15,5,0.06
503,0.0,2040,3938,50,['linear'],15,5,0.06
504,0.0,1085,3938,50,['linear'],15,5,0.06
505,0.0,739,3938,50,['linear'],15,5,0.06
506,0.0,1942,3938,50,['linear'],15,5,0.06
507,0.0,418,3938,50,['linear'],15,5,0.06
508,0.0,2042,3938,50,['linear'],15,5,0.06
509,0.0,1252,3938,50,['linear'],15,5,0.06
510,0.0,717,4122,50,['linear'],15,5,0.06
511,0.0,2649,4122,50,['linear'],15,5,0.06
