,potential,iteration,switch_ratio,max_steps,switch_step,annealing_scheme,net_size,num_copies,pdb_mutation,pt_copies,pt_scheme,init_temperatures
128,0.4375,10000,1.0,10000,40,['const'],15,5,0.06,7,"['gaussian', 1]","[0.01, 25.008333333333336, 50.00666666666667, 75.00500000000001, 100.00333333333334, 125.00166666666668, 150.0]"
129,0.46875,10000,1.0,10000,40,['const'],15,5,0.06,7,"['gaussian', 1]","[0.01, 25.008333333333336, 50.00666666666667, 75.00500000000001, 100.00333333333334, 125.00166666666668, 150.0]"
130,0.5,10000,1.0,10000,40,['const'],15,5,0.06,7,"['gaussian', 1]","[0.01, 25.008333333333336, 50.00666666666667, 75.00500000000001, 100.00333333333334, 125.00166666666668, 150.0]"
131,0.25,10000,1.0,10000,40,['const'],15,5,0.06,7,"['gaussian', 1]","[0.01, 25.008333333333336, 50.00666666666667, 75.00500000000001, 100.00333333333334, 125.00166666666668, 150.0]"
132,0.0,8895,0.888,10000,40,['const'],15,5,0.06,7,"['gaussian', 1]","[0.01, 25.008333333333336, 50.00666666666667, 75.00500000000001, 100.00333333333334, 125.00166666666668, 150.0]"
133,0.0,1493,0.148,10000,40,['const'],15,5,0.06,7,"['gaussian', 1]","[0.01, 25.008333333333336, 50.00666666666667, 75.00500000000001, 100.00333333333334, 125.00166666666668, 150.0]"
134,0.0,973,0.096,10000,40,['const'],15,5,0.06,7,"['gaussian', 1]","[0.01, 25.008333333333336, 50.00666666666667, 75.00500000000001, 100.00333333333334, 125.00166666666668, 150.0]"
135,0.0,1158,0.112,10000,40,['const'],15,5,0.06,7,"['gaussian', 1]","[0.01, 25.008333333333336, 50.00666666666667, 75.00500000000001, 100.00333333333334, 125.00166666666668, 150.0]"
136,0.0,4803,0.48,10000,40,['const'],15,5,0.06,7,"['gaussian', 1]","[0.01, 25.008333333333336, 50.00666666666667, 75.00500000000001, 100.00333333333334, 125.00166666666668, 150.0]"
137,0.0,2321,0.232,10000,40,['const'],15,5,0.06,7,"['gaussian', 1]","[0.01, 25.008333333333336, 50.00666666666667, 75.00500000000001, 100.00333333333334, 125.00166666666668, 150.0]"
138,0.0,2358,0.232,10000,40,['const'],15,5,0.06,7,"['gaussian', 1]","[0.01, 25.008333333333336, 50.00666666666667, 75.00500000000001, 100.00333333333334, 125.00166666666668, 150.0]"
139,0.5,10000,1.0,10000,40,['const'],15,5,0.06,7,"['gaussian', 1]","[0.01, 25.008333333333336, 50.00666666666667, 75.00500000000001, 100.00333333333334, 125.00166666666668, 150.0]"
140,0.0,7485,0.748,10000,40,['const'],15,5,0.06,7,"['gaussian', 1]","[0.01, 25.008333333333336, 50.00666666666667, 75.00500000000001, 100.00333333333334, 125.00166666666668, 150.0]"
141,0.0,9349,0.932,10000,40,['const'],15,5,0.06,7,"['gaussian', 1]","[0.01, 25.008333333333336, 50.00666666666667, 75.00500000000001, 100.00333333333334, 125.00166666666668, 150.0]"
142,0.0,1122,0.112,10000,40,['const'],15,5,0.06,7,"['gaussian', 1]","[0.01, 25.008333333333336, 50.00666666666667, 75.00500000000001, 100.00333333333334, 125.00166666666668, 150.0]"
143,0.0,2035,0.2,10000,40,['const'],15,5,0.06,7,"['gaussian', 1]","[0.01, 25.008333333333336, 50.00666666666667, 75.00500000000001, 100.00333333333334, 125.00166666666668, 150.0]"
144,0.0,5208,0.52,10000,40,['const'],15,5,0.06,7,"['gaussian', 1]","[0.01, 25.008333333333336, 50.00666666666667, 75.00500000000001, 100.00333333333334, 125.00166666666668, 150.0]"
145,0.0,9439,0.94,10000,40,['const'],15,5,0.06,7,"['gaussian', 1]","[0.01, 25.008333333333336, 50.00666666666667, 75.00500000000001, 100.00333333333334, 125.00166666666668, 150.0]"
146,0.4375,10000,1.0,10000,40,['const'],15,5,0.06,7,"['gaussian', 1]","[0.01, 25.008333333333336, 50.00666666666667, 75.00500000000001, 100.00333333333334, 125.00166666666668, 150.0]"
147,0.4375,10000,1.0,10000,40,['const'],15,5,0.06,7,"['gaussian', 1]","[0.01, 25.008333333333336, 50.00666666666667, 75.00500000000001, 100.00333333333334, 125.00166666666668, 150.0]"
148,0.0,9719,0.968,10000,40,['const'],15,5,0.06,7,"['gaussian', 1]","[0.01, 25.008333333333336, 50.00666666666667, 75.00500000000001, 100.00333333333334, 125.00166666666668, 150.0]"
149,0.0,2315,0.228,10000,40,['const'],15,5,0.06,7,"['gaussian', 1]","[0.01, 25.008333333333336, 50.00666666666667, 75.00500000000001, 100.00333333333334, 125.00166666666668, 150.0]"
